id,Nome,Genero,Idade,Raça,Formação,Estado,Tempo de casa,Departamento,Senioridade,Idade Ingresso
7425,Anakin Bahia Quoe,Masc,38,branco,Ensino Superior,Rio de Janeiro,,Compras,Analista Pleno,
7426,Heron da Silva,Masc,27,branco,Pós graduação,Santa Catarina,2.0,Operações,Analista Júnior,25.0
7427,Andressa de Souza,Fem,23,preto,Ensino Médio,Rio Grande do Sul,4.0,Compras,Analista Pleno,19.0
7428,Jânio da Silva Couto Júnior,Masc,33,branco,Pós graduação,Amazonas,1.0,Contabilidade,Analista Júnior,32.0
7429,Carla Charlene Weber,Fem,34,pardo,Ensino Superior,Rio de Janeiro,4.0,Contabilidade,Analista Pleno,30.0
7430,Márcia Freire,Fem,20,branco,Ensino Superior,Paraíba,6.0,Desenvolvimento de Produtos,Gerente,14.0
7431,Jesus Flávio Grimeman,Masc,38,branco,Ensino Superior,Paraná,5.0,Contabilidade,Analista Júnior,33.0
7432,Wellington Samuel Vudru,Masc,27,branco,Pós graduação,Espírito Santo,4.0,TI,Analista Pleno,23.0
7433,João de Barbosa,Masc,27,pardo,Mestrado,Rio Grande do Sul,0.0,Vendas,Analista Sênior,27.0
7434,Augusto Moreno,Masc,26,branco,Ensino Superior,São Paulo,10.0,Administrativo,Analista Pleno,16.0
7435,Alex Arndeuov,Masc,43,branco,Ensino Médio,Minas Gerais,2.0,Desenvolvimento de Produtos,Analista Júnior,41.0
7436,Luan de Amorim Garne da Silva,Masc,30,branco,Ensino Superior,Pará,5.0,Vendas,Gerente,25.0
7437,Cauê da Rocha Klein,Masc,23,branco,Ensino Médio,Rio Grande do Sul,9.0,TI,Analista Sênior,14.0
7438,Sílvia Soraya da Silva,Fem,32,pardo,Pós graduação,São Paulo,5.0,Contabilidade,Gerente,27.0
7439,Willian Lino de Sales,Masc,19,pardo,Ensino Superior,São Paulo,4.0,Operações,Analista Pleno,15.0
7440,Alex de Barbosa,Masc,33,branco,Mestrado,Paraná,6.0,Operações,Analista Pleno,27.0
7441,Davi Adilu,Masc,28,pardo,Pós graduação,Acre,3.0,Operações,Analista Sênior,25.0
7442,Vívian Couto,Fem,25,pardo,Mestrado,Roraima,3.0,Operações,Analista Júnior,22.0
7443,Francisco da Silva,Masc,23,branco,Ensino Superior,Paraná,7.0,TI,Analista Pleno,16.0
7444,Shirley de Morais,Fem,34,pardo,Ensino Superior,Amazonas,3.0,Marketing,Analista Sênior,31.0
7445,Olavo Miaten,Masc,43,pardo,Ensino Superior,Rondônia,5.0,Recursos Humanos,Analista Júnior,38.0
7446,Silvair Oseas Mygreman Aimy Neto,Masc,27,pardo,Pós graduação,Maranhão,9.0,Compras,Analista Júnior,18.0
7447,Francisco Irnin,Masc,35,pardo,Doutorado,Roraima,8.0,Recursos Humanos,Analista Júnior,27.0
7448,Nilton Pebyrnson,Masc,26,pardo,Ensino Superior,Rio de Janeiro,6.0,Marketing,Analista Júnior,20.0
7449,Plínio João de Oliveira Dicloã Terceiro,Masc,32,pardo,Doutorado,Goiás,6.0,Contabilidade,Analista Júnior,26.0
7450,Marilúcia Anne Pinto,Fem,30,branco,Doutorado,Paraná,5.0,Desenvolvimento de Produtos,Analista Sênior,25.0
7451,Fagner Charles da Conceição de Sampaio,Masc,26,preto,Pós graduação,Amazonas,8.0,Marketing,Gerente,18.0
7452,Luiz de Pereira Opern,Masc,40,pardo,Pós graduação,Rio de Janeiro,9.0,Compras,Analista Júnior,31.0
7453,Renato Pinto,Masc,36,pardo,Pós graduação,Mato Grosso do Sul,9.0,Operações,Analista Sênior,27.0
7454,Itamar Robson Eimtroão,Masc,45,pardo,Ensino Superior,Rio de Janeiro,1.0,TI,Analista Sênior,44.0
7455,Teresa de Barboza,Fem,22,pardo,Ensino Superior,Tocantins,7.0,TI,Analista Sênior,15.0
7456,Eva Quitéria de Peixoto,Fem,49,pardo,Mestrado,Amapá,6.0,Vendas,Analista Júnior,43.0
7457,Paulo Cauê de Noronha,Masc,39,branco,Ensino Superior,Pernambuco,1.0,Vendas,Estagiário,38.0
7458,Michel Nilo Dutra,Masc,33,pardo,Doutorado,Pará,5.0,Recursos Humanos,Analista Sênior,28.0
7459,Eleonora Câmara,Fem,21,pardo,Pós graduação,Amapá,4.0,Administrativo,Estagiário,17.0
7461,Mike Sebastião Vossoi de Espanha,Masc,45,pardo,Mestrado,Paraná,5.0,Vendas,Analista Sênior,40.0
7462,Marta Tânia Fecla de Carvalho,Fem,42,pardo,Ensino Superior,Mato Grosso,5.0,Vendas,Analista Júnior,37.0
7463,Ana Aemman,Fem,30,branco,Doutorado,Mato Grosso,5.0,Recursos Humanos,Gerente,25.0
7464,Damião João de Cardozo Shemirn Klein,Masc,30,preto,Ensino Superior,Pernambuco,5.0,Contabilidade,Estagiário,25.0
7465,Isabela Terezinha da Silva Cebimvais,Fem,43,pardo,Ensino Superior,Paraná,4.0,Marketing,Analista Pleno,39.0
7466,Matheus Xerxes Jige,Masc,34,pardo,Ensino Médio,Pará,3.0,Compras,Analista Pleno,31.0
7467,César Mariano de Lins,Masc,30,amarelo,Ensino Superior,Ceará,5.0,Marketing,Analista Sênior,25.0
7468,Wendy de Padilha Ehi,Fem,32,branco,Pós graduação,Mato Grosso,5.0,Vendas,Analista Sênior,27.0
7469,Márcia Zara das Neves,Fem,26,branco,Mestrado,Rio Grande do Sul,1.0,Vendas,Analista Sênior,25.0
7470,Victor Sílvio Fragoso,Masc,38,pardo,Ensino Superior,Alagoas,5.0,Desenvolvimento de Produtos,Analista Júnior,33.0
7471,Albano Teaosseã de Brandão Júnior,Masc,46,branco,Pós graduação,Ceará,11.0,Vendas,Analista Júnior,35.0
7472,Matheus da Silva de Pereira Júnior,Masc,31,branco,Ensino Superior,Santa Catarina,3.0,Administrativo,Analista Júnior,28.0
7473,Emílio de Viana Júnior,Masc,21,branco,Ensino Superior,Amapá,,Vendas,Analista Pleno,
7474,Walter da Silva,Masc,32,pardo,Ensino Superior,Goiás,7.0,Operações,Analista Júnior,25.0
7475,Reinaldo Okla,Masc,32,pardo,Ensino Superior,Bahia,8.0,Contabilidade,Estagiário,24.0
7476,Nilton Obongimçaman de Alencar Deun,Masc,33,pardo,Mestrado,Acre,,Marketing,Analista Júnior,
7477,Luís Humberto Ciseov Druvinae,Masc,26,branco,Ensino Médio,Amapá,11.0,Recursos Humanos,Analista Pleno,15.0
7478,Uribe de Cabral Agechiyu,Masc,27,pardo,Ensino Superior,Paraná,12.0,TI,Gerente,15.0
7479,Humberto Tristão de Barbosa Júnior,Masc,27,branco,Ensino Superior,Distrito Federal,2.0,Compras,Analista Sênior,25.0
7480,Elaine Danielle Buarque de Pereira,Fem,30,amarelo,Ensino Superior,Amazonas,5.0,Desenvolvimento de Produtos,Analista Sênior,25.0
7481,Alberto de Pereira Aleie das Neves,Masc,25,branco,Ensino Superior,Paraná,8.0,Compras,Analista Sênior,17.0
7482,Félix Jairo Freire,Masc,37,branco,Doutorado,Santa Catarina,7.0,TI,Analista Pleno,30.0
7483,Marcelo Samuel Vlurni,Masc,30,pardo,Ensino Superior,Rio Grande do Sul,1.0,Operações,Analista Júnior,29.0
7484,Thaís de Mello Ysgrerno Gomes,Fem,50,preto,Ensino Superior,Santa Catarina,7.0,Recursos Humanos,Analista Sênior,43.0
7485,Cássia Janaína Gaezã de Alencar,Fem,50,preto,Ensino Superior,Rio Grande do Sul,5.0,Desenvolvimento de Produtos,Analista Sênior,45.0
7486,Inácio Quico de Souza,Masc,34,pardo,Ensino Superior,Acre,10.0,TI,Analista Júnior,24.0
7487,Priscila da Silva,Fem,32,branco,Mestrado,São Paulo,5.0,Compras,Analista Júnior,27.0
7488,Frederico Albino de Viana da Silva,Masc,31,pardo,Ensino Superior,São Paulo,8.0,Compras,Estagiário,23.0
7489,Wellington Eric Pocylasan,Masc,26,pardo,Pós graduação,Tocantins,6.0,Recursos Humanos,Gerente,20.0
7490,Ariana Laís de Peres Freire,Fem,21,preto,Pós graduação,Pará,2.0,Administrativo,Analista Sênior,19.0
7491,Anderson da Luz,Masc,43,preto,Ensino Superior,Rio Grande do Sul,2.0,Vendas,Analista Júnior,41.0
7492,Marciano Itamar da Silva,Masc,29,pardo,Ensino Superior,Rio de Janeiro,10.0,Administrativo,Analista Sênior,19.0
7493,Gilmara Uyrnrurn,Fem,30,branco,Ensino Superior,Ceará,5.0,Contabilidade,Analista Júnior,25.0
7494,Leandro Dionísio Pimenta de Madureira Herrera,Masc,29,branco,Mestrado,São Paulo,6.0,Recursos Humanos,Estagiário,23.0
7495,Bruno de Barbosa da Nóbrega,Masc,37,pardo,Ensino Superior,Ceará,4.0,Operações,Analista Sênior,33.0
7496,Matheus Quico de Alvarenga,Masc,41,branco,Pós graduação,São Paulo,2.0,Marketing,Analista Sênior,39.0
7497,Aloísio Cleberson Apeiorn de Matos,Masc,21,pardo,Ensino Superior,Bahia,2.0,Compras,Analista Júnior,19.0
7498,Bete Ilssyzgaer,Fem,26,branco,Ensino Superior,Rio de Janeiro,8.0,Recursos Humanos,Analista Pleno,18.0
7499,Ney Yagri,Masc,27,branco,Doutorado,Piauí,6.0,TI,Analista Júnior,21.0
7500,Luke Ademar das Neves,Masc,30,preto,Doutorado,Piauí,5.0,Contabilidade,Analista Júnior,25.0
7501,Iago Gida Oiphern,Masc,30,pardo,Ensino Superior,Santa Catarina,5.0,Marketing,Analista Júnior,25.0
7502,Albano de Barbosa,Masc,20,branco,Ensino Superior,Minas Gerais,4.0,Recursos Humanos,Gerente,16.0
7503,Abigail Christie Fofisu da Serra do Vale,Fem,52,branco,Ensino Superior,Rondônia,9.0,Desenvolvimento de Produtos,Analista Pleno,43.0
7504,Patrick Giekema de Santo Antônio,Masc,30,pardo,Ensino Superior,Rio Grande do Sul,5.0,Administrativo,Estagiário,25.0
7505,Wagner Juliano Meim Tristão Pechi,Masc,31,pardo,Ensino Superior,Santa Catarina,6.0,Compras,Gerente,25.0
7506,Caio Carlos Asbra,Masc,32,branco,Ensino Superior,Pará,8.0,Operações,Analista Pleno,24.0
7507,Gilson Armando de Pereira,Masc,30,pardo,Ensino Superior,São Paulo,5.0,Compras,Analista Júnior,25.0
7508,Valter de Oliveira,Masc,34,branco,Pós graduação,Roraima,4.0,Recursos Humanos,Analista Sênior,30.0
7509,Benedito de Macedo Castelo,Masc,28,branco,Ensino Superior,São Paulo,2.0,Contabilidade,Analista Júnior,26.0
7510,Maria Vitória Sanches Mercado de Pinheiro,Fem,36,pardo,Ensino Médio,Paraná,5.0,Contabilidade,Gerente,31.0
7511,Martinho da Silva de Viana,Masc,27,branco,Ensino Superior,Minas Gerais,5.0,Administrativo,Analista Pleno,22.0
7512,Rivaldo Rodrigues,Masc,24,pardo,Ensino Superior,Amapá,7.0,TI,Analista Pleno,17.0
7513,Bernardo de Madureira Mineiro Terceiro,Masc,18,preto,Mestrado,Rondônia,0.0,Administrativo,Analista Sênior,18.0
7514,Rodrigo Ricardo Togrurn,Masc,25,pardo,Ensino Superior,Santa Catarina,9.0,Operações,Analista Sênior,16.0
7515,Willian Renato de Arruda Terceiro,Masc,23,pardo,Ensino Superior,Pará,7.0,Vendas,Analista Sênior,16.0
7516,Zulmira Marta Tuier,Fem,30,branco,Ensino Superior,Acre,5.0,Administrativo,Estagiário,25.0
7517,Maurício das Neves,Masc,32,pardo,Ensino Superior,Paraná,7.0,Vendas,Analista Júnior,25.0
7518,Lucas da Silva de Siqueira,Masc,30,branco,Ensino Médio,Amapá,5.0,Vendas,Analista Pleno,25.0
7519,Telma do Rio Dernbuo,Fem,33,branco,Ensino Superior,Piauí,4.0,Administrativo,Gerente,29.0
7520,Yolanda de Vieira Espada,Fem,25,pardo,Ensino Superior,Goiás,7.0,Compras,Gerente,18.0
7521,Maria de Silveira Ipri,Fem,31,branco,Ensino Superior,Minas Gerais,4.0,Compras,Analista Júnior,27.0
7522,Dara Onclorn,Fem,32,pardo,Ensino Superior,Rio de Janeiro,8.0,Recursos Humanos,Analista Júnior,24.0
7523,Arthur Micael Nietsushi Terceiro,Masc,21,branco,Ensino Superior,Pernambuco,3.0,Recursos Humanos,Analista Júnior,18.0
7524,Luiz Renato Dodason,Masc,40,pardo,Ensino Superior,Santa Catarina,8.0,Compras,Gerente,32.0
7525,Carlos Nelson dos Santos Neto,Masc,30,branco,Ensino Superior,Minas Gerais,5.0,Desenvolvimento de Produtos,Analista Júnior,25.0
7526,Milene Gabriela de Oliveira Castelo,Fem,30,branco,Ensino Superior,Rio de Janeiro,5.0,Compras,Estagiário,25.0
7527,Sâmia Samanta Arndremman,Fem,20,branco,Ensino Superior,Goiás,2.0,TI,Analista Sênior,18.0
7528,Túlio do Espírito Santo de São Pedro Couto,Masc,30,preto,Ensino Superior,Sergipe,5.0,Recursos Humanos,Estagiário,25.0
7529,Jorge de Souza Osimer Júnior,Masc,38,branco,Ensino Superior,Bahia,7.0,Recursos Humanos,Analista Sênior,31.0
7530,Cléber Jairo Pinhão,Masc,41,branco,Ensino Superior,Amapá,6.0,Vendas,Analista Pleno,35.0
7531,Plínio Dante Franco,Masc,37,pardo,Ensino Superior,Distrito Federal,4.0,Marketing,Analista Pleno,33.0
7532,Giovanni Hilton Góis Júnior,Masc,22,branco,Doutorado,Roraima,7.0,Desenvolvimento de Produtos,Diretor,15.0
7533,Barnabé Rare de Queiroz do Rio,Masc,30,preto,Ensino Médio,Tocantins,2.0,Vendas,Analista Sênior,28.0
7534,Jairo de Ayres,Masc,29,preto,Pós graduação,Amazonas,4.0,Recursos Humanos,Gerente,25.0
7535,Wally Chau Gielan,Masc,30,pardo,Pós graduação,Bahia,5.0,Administrativo,Analista Júnior,25.0
7536,Murilo da Conceição,Masc,43,pardo,Doutorado,Santa Catarina,12.0,Operações,Gerente,31.0
7537,Miguel Rodrigo Branco,Masc,22,pardo,Mestrado,Piauí,8.0,Contabilidade,Analista Pleno,14.0
7538,Jason Herrera Preto,Masc,33,pardo,Ensino Superior,Minas Gerais,5.0,Contabilidade,Gerente,28.0
7539,Junior de Fraga Yarora,Masc,28,branco,Ensino Médio,Acre,4.0,Desenvolvimento de Produtos,Analista Sênior,24.0
7540,Jânio de Cardozo,Masc,22,preto,Ensino Médio,Acre,5.0,Operações,Analista Pleno,17.0
7541,Artur Marcos de Duarte Moreno,Masc,40,branco,Ensino Superior,Bahia,7.0,Contabilidade,Analista Sênior,33.0
7542,Abílio Mourão Barroso,Masc,33,pardo,Pós graduação,Acre,,Vendas,Estagiário,
7543,Igor Martin Estrada Júnior,Masc,30,pardo,Ensino Superior,Paraná,5.0,Vendas,Analista Pleno,25.0
7544,Monique Guiomar Yfuemlo,Fem,49,pardo,Pós graduação,Paraná,3.0,Marketing,Analista Júnior,46.0
7545,Nicole Elaine dos Santos,Fem,31,pardo,Ensino Superior,Goiás,6.0,Recursos Humanos,Analista Júnior,25.0
7546,Hércules Yuri Rosatto de Macedo Teles,Masc,25,pardo,Pós graduação,São Paulo,10.0,Administrativo,Analista Júnior,15.0
7547,Marlon do Maranhão,Masc,30,pardo,Pós graduação,Amazonas,5.0,Vendas,Estagiário,25.0
7548,Nicolau Anakin Brasil,Masc,32,pardo,Ensino Superior,Rio de Janeiro,6.0,Vendas,Gerente,26.0
7549,Iago Droum da Conceição Fornmen,Masc,24,preto,Ensino Superior,São Paulo,0.0,Desenvolvimento de Produtos,Analista Pleno,24.0
7550,Alan Giovanni de Alves Gomes,Masc,26,pardo,Ensino Superior,Rio de Janeiro,3.0,Recursos Humanos,Analista Júnior,23.0
7551,Quésia Castelo Regonu,Fem,21,branco,Ensino Superior,Rondônia,,Compras,Analista Pleno,
7552,Dionísio Denis de Macedo Gutierrez,Masc,25,pardo,Pós graduação,Santa Catarina,7.0,Administrativo,Analista Pleno,18.0
7553,Elano Leopoldo de Souza Uezcoão,Masc,29,branco,Ensino Superior,Minas Gerais,5.0,Desenvolvimento de Produtos,Gerente,24.0
7554,Leonara Velma de Guimarães,Fem,42,pardo,Ensino Superior,Rio Grande do Norte,6.0,Compras,Analista Júnior,36.0
7555,Wally de Jesus,Masc,30,pardo,Ensino Superior,Distrito Federal,5.0,Operações,Analista Júnior,25.0
7556,Victor Chiro,Masc,38,pardo,Ensino Superior,Santa Catarina,4.0,Desenvolvimento de Produtos,Analista Pleno,34.0
7557,Jesus Augusto Syiornge Dacevic,Masc,19,preto,Pós graduação,Paraná,3.0,Recursos Humanos,Analista Júnior,16.0
7558,Isabel de Fonseca da Graça,Fem,21,branco,Ensino Superior,Distrito Federal,3.0,Marketing,Analista Pleno,18.0
7559,Everaldo de Souza,Masc,46,branco,Pós graduação,Paraíba,4.0,Vendas,Analista Pleno,42.0
7560,Micael Breno dos Santos Viglo de Chaves,Masc,25,branco,Ensino Superior,Paraná,5.0,TI,Analista Pleno,20.0
7561,Ana Léia Valverde,Fem,37,amarelo,Ensino Superior,Minas Gerais,2.0,Vendas,Analista Júnior,35.0
7562,Danilo Adybi de Campos,Masc,20,pardo,Ensino Superior,Rio de Janeiro,2.0,Contabilidade,Analista Sênior,18.0
7563,Otto de Muniz,Masc,25,pardo,Doutorado,Maranhão,1.0,Marketing,Analista Pleno,24.0
7564,Marciano de Machado,Masc,24,pardo,Ensino Superior,Amapá,9.0,Marketing,Analista Júnior,15.0
7565,Jonas Penedo de Souza,Masc,28,pardo,Ensino Superior,Minas Gerais,4.0,TI,Analista Júnior,24.0
7566,Giuseppe Marcelo Ofro da Silva Ezasdroer,Masc,44,pardo,Ensino Superior,Piauí,6.0,Marketing,Analista Júnior,38.0
7567,Reinaldo Jason Enia Yumem Júnior,Masc,26,pardo,Pós graduação,Minas Gerais,8.0,TI,Analista Sênior,18.0
7568,Nádia de Pereira da Silva,Fem,38,branco,Pós graduação,São Paulo,9.0,Desenvolvimento de Produtos,Analista Júnior,29.0
7571,Ivan Reginaldo Ochuomason de Pereira Pires,Masc,42,pardo,Pós graduação,Sergipe,3.0,Contabilidade,Analista Pleno,39.0
7572,Marielle Espada Numo,Fem,38,branco,Ensino Superior,Bahia,3.0,Operações,Analista Júnior,35.0
7573,João de Jesus Iodarn,Masc,33,pardo,Mestrado,Ceará,5.0,Administrativo,Analista Sênior,28.0
7574,Fred Isaías de Mello da Paraíba,Masc,38,pardo,Mestrado,Minas Gerais,5.0,Administrativo,Analista Sênior,33.0
7575,André Ney do Piauí Gomes da Silva,Masc,23,pardo,Ensino Superior,São Paulo,2.0,Recursos Humanos,Analista Sênior,21.0
7576,Altino Alessandre da Silva de Chaves,Masc,29,branco,Ensino Superior,São Paulo,4.0,Recursos Humanos,Gerente,25.0
7577,Álvaro Aurélio de Souza,Masc,35,pardo,Ensino Superior,Paraná,5.0,Operações,Analista Pleno,30.0
7578,Ivan Irirnman Rimehi Weber,Masc,22,branco,Ensino Superior,Amapá,5.0,Compras,Analista Sênior,17.0
7579,Fabrício Renudez Eushi de Sampaio,Masc,36,branco,Ensino Superior,Roraima,5.0,Vendas,Analista Pleno,31.0
7580,Cauê do Espírito Santo,Masc,28,pardo,Pós graduação,Santa Catarina,8.0,Recursos Humanos,Gerente,20.0
7581,Paulo da Rocha,Masc,23,preto,Mestrado,Sergipe,5.0,Compras,Analista Júnior,18.0
7582,Martin Pazao de Vieira Júnior,Masc,34,preto,Ensino Superior,Distrito Federal,12.0,Recursos Humanos,Estagiário,22.0
7583,Marlon Hisuguhe de Oliveira Neto,Masc,27,branco,Pós graduação,Rio Grande do Sul,3.0,Administrativo,Analista Pleno,24.0
7584,Joaquim Klein,Masc,25,pardo,Pós graduação,Tocantins,6.0,Operações,Analista Júnior,19.0
7585,Valter de Oliveira Valente Souto,Masc,36,pardo,Pós graduação,Rio de Janeiro,8.0,Operações,Analista Júnior,28.0
7586,Lara de Garcia da Silva,Fem,28,pardo,Pós graduação,Acre,4.0,Marketing,Analista Júnior,24.0
7587,Everaldo Omar da Silva de Peres Júnior,Masc,44,preto,Ensino Superior,Paraíba,3.0,Marketing,Analista Júnior,41.0
7588,Benedito do Paraná Gomes,Masc,25,branco,Ensino Superior,Tocantins,9.0,Contabilidade,Analista Sênior,16.0
7589,Bernardo José dos Santos de Queiroz,Masc,54,branco,Ensino Superior,Rio Grande do Norte,1.0,Administrativo,Analista Pleno,53.0
7590,Elano João Fragoso da Conceição,Masc,20,branco,Ensino Superior,Paraíba,6.0,Desenvolvimento de Produtos,Analista Júnior,14.0
7591,Ivone Souto Aque,Fem,31,pardo,Ensino Superior,Piauí,4.0,Administrativo,Gerente,27.0
7593,Patrícia Eva de Guimarães Gasze,Fem,25,pardo,Pós graduação,Rio Grande do Sul,3.0,Administrativo,Analista Júnior,22.0
7594,Thaís Daiane Fontes,Fem,25,pardo,Mestrado,Acre,7.0,Compras,Gerente,18.0
7595,Giovanni de Paranhos Júnior,Masc,21,preto,Ensino Superior,Rio de Janeiro,5.0,Vendas,Analista Júnior,16.0
7596,Paulo de Morais,Masc,47,pardo,Doutorado,Mato Grosso do Sul,4.0,Desenvolvimento de Produtos,Analista Sênior,43.0
7597,Miguel Pedro de Oliveira,Masc,56,pardo,Ensino Superior,Santa Catarina,5.0,TI,Analista Júnior,51.0
7598,Júlio Ângelo da Graça,Masc,38,pardo,Mestrado,Distrito Federal,3.0,Contabilidade,Gerente,35.0
7599,Matheus Ronaldo da Silva de Padilha,Masc,33,pardo,Ensino Superior,Rio de Janeiro,2.0,Administrativo,Analista Pleno,31.0
7600,Robert Aiban,Masc,31,branco,Ensino Superior,Ceará,4.0,Marketing,Analista Sênior,27.0
7601,Alisson Rodolfo do Amaral,Masc,40,branco,Ensino Superior,São Paulo,0.0,Marketing,Analista Sênior,40.0
7602,Marcelo do Maranhão,Masc,34,pardo,Ensino Superior,Paraná,4.0,Contabilidade,Analista Pleno,30.0
7603,Geraldo da Nóbrega de Barbosa,Masc,45,pardo,Mestrado,Sergipe,8.0,Vendas,Analista Sênior,37.0
7604,Igor Mário de Magalhães da Cunha Royami,Masc,37,pardo,Doutorado,Rio de Janeiro,5.0,TI,Analista Sênior,32.0
7605,Chico Juan Blime,Masc,21,pardo,Ensino Superior,Rondônia,4.0,Marketing,Analista Júnior,17.0
7606,Quitéria Regina Powo,Fem,33,amarelo,Ensino Superior,Espírito Santo,10.0,Operações,Analista Sênior,23.0
7607,Moacyr de Souza,Masc,33,pardo,Pós graduação,Amazonas,5.0,Recursos Humanos,Analista Pleno,28.0
7608,Karl de Salvador,Masc,27,branco,Pós graduação,Paraná,6.0,Marketing,Analista Júnior,21.0
7609,Alberto de Ferraz,Masc,35,branco,Ensino Superior,Santa Catarina,2.0,Marketing,Analista Sênior,33.0
7610,Plínio Dutra Bamoã,Masc,34,preto,Ensino Superior,Rio Grande do Sul,6.0,Compras,Analista Júnior,28.0
7611,Félix do Amazonas Ydez,Masc,30,pardo,Ensino Superior,Roraima,5.0,Administrativo,Analista Pleno,25.0
7612,Moacyr Gomi,Masc,19,branco,Ensino Superior,Mato Grosso,5.0,Recursos Humanos,Gerente,14.0
7613,Jéssica Ana Mercado,Fem,30,pardo,Ensino Superior,Piauí,5.0,Vendas,Analista Sênior,25.0
7614,Maíra Lili de Barbosa Yode,Fem,27,branco,Mestrado,Paraná,10.0,Vendas,Analista Pleno,17.0
7615,Lúcio de Albuquerque,Masc,33,pardo,Ensino Superior,São Paulo,0.0,Desenvolvimento de Produtos,Analista Júnior,33.0
7616,Rogério Benedito Fupuhigi Júnior,Masc,48,pardo,Pós graduação,Piauí,1.0,TI,Analista Sênior,47.0
7617,Danielle da Luz Pinhão,Fem,21,pardo,Ensino Superior,São Paulo,2.0,Administrativo,Analista Sênior,19.0
7618,Helena Léia Proerernã Tsude de Martins,Fem,38,branco,Ensino Superior,Maranhão,6.0,Desenvolvimento de Produtos,Gerente,32.0
7619,Zulmira Albina Gomes,Fem,33,pardo,Ensino Superior,Mato Grosso,3.0,Vendas,Analista Pleno,30.0
7620,Lilian Chael Mourão,Fem,27,branco,Ensino Superior,Paraíba,6.0,Contabilidade,Analista Júnior,21.0
7621,Cícero Moacyr Aiem,Masc,42,pardo,Ensino Superior,São Paulo,3.0,Desenvolvimento de Produtos,Analista Sênior,39.0
7622,Patrícia Efesemusan de Vieira,Fem,49,branco,Ensino Superior,Rio Grande do Sul,8.0,Contabilidade,Analista Pleno,41.0
7623,Heron de Palhares,Masc,46,branco,Pós graduação,Minas Gerais,1.0,Contabilidade,Analista Júnior,45.0
7624,Ney da Nóbrega de Assis,Masc,31,branco,Ensino Superior,Bahia,5.0,Desenvolvimento de Produtos,Gerente,26.0
7625,Tiago de Jesus Azuti,Masc,25,branco,Mestrado,Bahia,5.0,Administrativo,Analista Pleno,20.0
7626,Nicolas Roberval de Iglesias do Prado,Masc,18,branco,Ensino Superior,Amapá,4.0,Operações,Analista Júnior,14.0
7627,Mayara da Lira,Fem,26,pardo,Mestrado,Maranhão,4.0,Contabilidade,Gerente,22.0
7628,Bruno Chipihine Ifyn Uzajin Júnior,Masc,43,branco,Pós graduação,Amapá,10.0,Administrativo,Analista Júnior,33.0
