id,Nome,Genero,Idade,Raça,Formação,Estado,Tempo de casa,Departamento,Senioridade,Idade Ingresso
9352,Marcelo Edrazbu,Masc,39,pardo,Mestrado,Pernambuco,7,Administrativo,Analista Júnior,32
9353,Wesley João de Figueira,Masc,28,pardo,Ensino Superior,São Paulo,1,TI,Analista Pleno,27
9354,Graziele de Pimentel Moreno,Fem,30,preto,Ensino Superior,Pará,4,Desenvolvimento de Produtos,Analista Júnior,26
9355,Marielle Abigail da Silva Miaquion,Fem,38,pardo,Ensino Superior,Rio de Janeiro,7,TI,Analista Pleno,31
9356,Jardel Fernando de Martins,Masc,30,branco,Pós graduação,Minas Gerais,9,TI,Analista Pleno,21
9357,Nair Darembi de Junqueira,Fem,30,pardo,Mestrado,Tocantins,5,TI,Analista Júnior,25
9358,Thiago Lúcio Deise,Masc,21,pardo,Ensino Superior,Rio Grande do Sul,6,Contabilidade,Analista Sênior,15
9359,Elano Larnlyle da Silva de Alcântara,Masc,30,pardo,Ensino Superior,São Paulo,5,Administrativo,Analista Júnior,25
9360,Mariano Quirino Aoci dos Pinhais,Masc,31,pardo,Ensino Superior,São Paulo,1,Operações,Analista Júnior,30
9361,Nilo Jorge Sanches,Masc,38,pardo,Pós graduação,Tocantins,3,Vendas,Analista Pleno,35
9362,Ayrton Kauê da Silva Gomes,Masc,34,branco,Ensino Superior,Acre,6,TI,Gerente,28
9363,Nathan de Amorim Usseão,Masc,37,branco,Ensino Superior,Minas Gerais,3,Contabilidade,Analista Júnior,34
9364,Rodolfo Tisessetyrnman,Masc,27,branco,Ensino Superior,Pará,5,TI,Analista Pleno,22
9365,Ademar da Paz,Masc,55,branco,Pós graduação,Rio de Janeiro,7,Marketing,Analista Pleno,48
9366,Celeste dos Santos,Fem,25,branco,Pós graduação,Paraná,6,Administrativo,Analista Júnior,19
9367,Bella de Figueiredo Rono,Fem,35,pardo,Pós graduação,Rondônia,3,Operações,Gerente,32
9369,Flávio Castelo,Masc,34,pardo,Ensino Superior,Ceará,6,Vendas,Gerente,28
9370,Orlando Fábio de Pacheco,Masc,28,branco,Ensino Superior,Rio Grande do Sul,4,Marketing,Analista Pleno,24
9371,Nicole Sâmia de Parreira,Fem,25,pardo,Ensino Superior,Rio Grande do Sul,10,Administrativo,Gerente,15
9372,Carlos de Holanda,Masc,22,branco,Pós graduação,Rio Grande do Sul,1,TI,Analista Sênior,21
9373,Matheus Iearn,Masc,37,preto,Ensino Superior,Rio de Janeiro,5,Vendas,Analista Júnior,32
9374,Olívia Portugal Duifumão,Fem,36,branco,Ensino Superior,São Paulo,1,Compras,Gerente,35
9375,Everton Bernardo Asiov de Toledo,Masc,30,preto,Ensino Médio,Roraima,5,Operações,Analista Sênior,25
9376,Hércules de Pereira,Masc,23,pardo,Mestrado,Rio Grande do Sul,4,Operações,Analista Pleno,19
9377,José Leiavuan Doni Júnior,Masc,38,pardo,Ensino Médio,Minas Gerais,14,Operações,Gerente,24
9378,Luís Tiago de Monteiro,Masc,21,pardo,Doutorado,Ceará,4,Compras,Estagiário,17
9379,Daniel Décio Oies,Masc,22,branco,Ensino Superior,Rio de Janeiro,4,Administrativo,Analista Pleno,18
9380,Tatiane Oune,Fem,21,pardo,Doutorado,Paraíba,3,Operações,Gerente,18
9381,Patrick Marlon Ouvic,Masc,20,branco,Pós graduação,Alagoas,6,Administrativo,Estagiário,14
9382,Bruno Osquoson,Masc,28,pardo,Ensino Superior,São Paulo,7,Recursos Humanos,Analista Júnior,21
9383,Bóris Everaldo Mome,Masc,41,branco,Mestrado,Rio de Janeiro,3,Desenvolvimento de Produtos,Analista Sênior,38
9384,Anakin de Nogueira Guedes,Masc,32,pardo,Ensino Superior,Bahia,3,Operações,Analista Sênior,29
9385,Alessandra da Silva,Fem,39,pardo,Ensino Superior,Rio Grande do Sul,6,Administrativo,Gerente,33
9386,Arnaldo Gomes,Masc,30,branco,Pós graduação,São Paulo,5,Compras,Analista Pleno,25
9387,Jack Flávio de Azevedo,Masc,29,preto,Mestrado,Minas Gerais,1,Recursos Humanos,Analista Pleno,28
9388,Maria Tekapii Gomes de Lemes,Fem,26,pardo,Ensino Superior,Santa Catarina,8,Recursos Humanos,Analista Sênior,18
9389,Wesley Bruno Gomes Weiss,Masc,23,branco,Ensino Superior,Rondônia,5,Vendas,Analista Júnior,18
9390,Marciano Jair Orenã,Masc,25,branco,Ensino Superior,Pará,11,Compras,Analista Júnior,14
9391,Leonardo Guilherme Oietoler Zoka,Masc,34,branco,Ensino Médio,São Paulo,6,Recursos Humanos,Analista Sênior,28
9392,Elano Iplutam Rodrigues de Morais,Masc,22,preto,Ensino Superior,Minas Gerais,6,Administrativo,Analista Pleno,16
9393,Luan de Diniz,Masc,29,branco,Ensino Médio,Santa Catarina,8,Contabilidade,Analista Sênior,21
9394,Raul David Valverde,Masc,49,branco,Ensino Superior,Rio de Janeiro,8,Operações,Analista Sênior,41
9395,Washington Vanil,Masc,36,pardo,Ensino Médio,Minas Gerais,8,Vendas,Analista Sênior,28
9396,Aldo Gilberto Gutierrez da Silva,Masc,33,pardo,Ensino Superior,São Paulo,8,Contabilidade,Analista Pleno,25
9397,Henrique Igor de Munhoz Vaoe da Silva,Masc,42,branco,Ensino Superior,Piauí,6,Administrativo,Gerente,36
9398,Josiel Bunsoeson Ribeiro,Masc,21,pardo,Ensino Superior,Paraná,0,Recursos Humanos,Analista Sênior,21
9399,Bóris Uribe Gomes,Masc,33,branco,Mestrado,Rio Grande do Norte,3,Compras,Gerente,30
9400,Raí Beto de Sales,Masc,40,branco,Ensino Superior,Goiás,7,Contabilidade,Analista Júnior,33
9401,Lúcio Sanches de Magalhães Júnior,Masc,28,pardo,Ensino Superior,Piauí,7,Marketing,Analista Júnior,21
9402,Madalena Laura Eaivic,Fem,34,branco,Pós graduação,Rondônia,8,Marketing,Gerente,26
9403,Lucas da Silva Júnior,Masc,23,amarelo,Ensino Superior,Roraima,6,Marketing,Analista Pleno,17
9404,Fabíola Nayara de Novais do Espírito Santo,Fem,39,pardo,Pós graduação,Mato Grosso,1,Marketing,Analista Sênior,38
9405,Oséas Jaziel de Pereira Valverde Zabiro,Masc,20,branco,Mestrado,Rio de Janeiro,5,Vendas,Gerente,15
9406,Elaine Andréia de Oliveira,Fem,35,pardo,Ensino Superior,Rio de Janeiro,2,Marketing,Estagiário,33
9407,Roberto de Bragança,Masc,27,pardo,Ensino Superior,Rio de Janeiro,6,Desenvolvimento de Produtos,Analista Pleno,21
9408,Laércio Davi de Araújo,Masc,25,branco,Ensino Superior,São Paulo,4,Compras,Analista Sênior,21
9409,Gilmara Wanda de Viana do Paraná,Fem,20,branco,Doutorado,Minas Gerais,3,Marketing,Analista Júnior,17
9410,Hildebrando Olavo da Silva,Masc,30,branco,Pós graduação,Rio Grande do Sul,5,Desenvolvimento de Produtos,Analista Pleno,25
9411,Jackson Álvaro Jangada de Silveira Brasil Neto,Masc,30,branco,Ensino Superior,Paraná,5,Vendas,Analista Júnior,25
9412,Ramon Guedes Nunes,Masc,39,pardo,Mestrado,Santa Catarina,5,TI,Analista Pleno,34
9413,Cauê da Silva de Barbosa,Masc,41,pardo,Ensino Superior,Rondônia,6,Operações,Analista Pleno,35
9414,Eleonora Jardim,Fem,35,branco,Ensino Superior,Bahia,11,Compras,Analista Pleno,24
9415,Christie Freire,Fem,29,branco,Ensino Superior,São Paulo,3,Desenvolvimento de Produtos,Analista Sênior,26
9416,Osório Marques,Masc,43,pardo,Ensino Superior,Goiás,6,Recursos Humanos,Analista Júnior,37
9417,Teresa Cláudia de Alvarenga,Fem,25,branco,Pós graduação,Espírito Santo,5,Contabilidade,Analista Pleno,20
9418,Maurício Omavic Fortes,Masc,30,branco,Pós graduação,Santa Catarina,7,Vendas,Gerente,23
9420,Marco Leandro de Brandão,Masc,23,pardo,Mestrado,Rio Grande do Sul,7,Desenvolvimento de Produtos,Analista Sênior,16
9421,Táles de Castro Iaeã,Masc,33,pardo,Mestrado,Distrito Federal,4,Administrativo,Analista Pleno,29
9422,Joaquim Márcio de Cardozo,Masc,42,pardo,Ensino Superior,Santa Catarina,12,Recursos Humanos,Analista Júnior,30
9423,Eduardo de Bueno,Masc,36,pardo,Ensino Superior,Rio de Janeiro,7,Recursos Humanos,Analista Sênior,29
9424,Melissa de Barbosa Ayosu,Fem,29,branco,Mestrado,Santa Catarina,0,TI,Analista Pleno,29
9425,Vitor Jean de Fernandes Gasujiza Egumi Neto,Masc,21,preto,Pós graduação,Paraná,3,Recursos Humanos,Gerente,18
9426,Amarildo Paulo Boyl,Masc,22,preto,Pós graduação,Sergipe,6,Operações,Estagiário,16
9427,Yolanda Flaviana Griylov de Silveira,Fem,23,pardo,Ensino Superior,Amapá,6,Vendas,Analista Júnior,17
9428,Aurélio Mourão,Masc,32,pardo,Ensino Superior,Piauí,13,Vendas,Gerente,19
9430,Luzimara Teresa Delima,Fem,40,branco,Ensino Superior,Distrito Federal,10,Contabilidade,Gerente,30
9431,Rafaela Célia de Santana,Fem,30,pardo,Ensino Superior,Mato Grosso do Sul,5,Administrativo,Analista Júnior,25
9432,Áureo Amarildo de Guimarães Sanches,Masc,21,pardo,Ensino Superior,Alagoas,2,Vendas,Estagiário,19
9433,Júlio Rafael de Lemes,Masc,27,branco,Doutorado,Santa Catarina,6,TI,Analista Sênior,21
9434,Aécio Plaljymidu da Silva Neto,Masc,18,branco,Doutorado,Santa Catarina,4,Contabilidade,Analista Pleno,14
9435,Giovanni Grigazson de Campos,Masc,56,pardo,Ensino Superior,Roraima,6,Vendas,Gerente,50
9436,Beto dos Santos Iucelul Júnior,Masc,19,branco,Ensino Superior,Paraíba,1,Operações,Analista Sênior,18
9437,Zeca de Barbosa Dazve,Masc,30,pardo,Pós graduação,Rondônia,2,Operações,Analista Pleno,28
9438,Célia Fortes,Fem,25,pardo,Ensino Superior,São Paulo,9,Recursos Humanos,Analista Sênior,16
9439,Maria da Silva Terceiro,Fem,36,branco,Mestrado,Pará,11,Operações,Analista Pleno,25
9440,Jacinto da Silva de Brito,Masc,39,pardo,Ensino Superior,Amapá,11,Operações,Estagiário,28
9441,João Woji Yiman,Masc,46,branco,Pós graduação,Santa Catarina,2,Vendas,Analista Pleno,44
9442,Maurício Benedito Weber,Masc,28,branco,Pós graduação,Santa Catarina,3,Compras,Analista Sênior,25
9443,Marielle Doke Schmidt,Fem,47,branco,Ensino Superior,Santa Catarina,3,TI,Estagiário,44
9444,Maurício Silvair Preto,Masc,29,pardo,Ensino Superior,Paraíba,10,Compras,Analista Pleno,19
9445,Inácio de Lins,Masc,28,pardo,Ensino Superior,Ceará,4,Marketing,Analista Pleno,24
9446,Antônio Bahia Vretreno Neto,Masc,28,branco,Ensino Superior,Amazonas,6,Contabilidade,Gerente,22
9447,Cláudia Larissa Sumoni de Álvares,Fem,46,pardo,Ensino Superior,São Paulo,2,Contabilidade,Analista Júnior,44
9448,Edu Marlon Olta,Masc,24,branco,Ensino Superior,Rio Grande do Sul,1,Desenvolvimento de Produtos,Analista Júnior,23
9449,Paulo Thiago Cavalcante de Sampaio,Masc,21,branco,Doutorado,Ceará,5,Operações,Analista Júnior,16
9450,Jardel Iago de Fraga,Masc,49,pardo,Ensino Superior,Alagoas,6,Marketing,Analista Sênior,43
9451,Inácio Moisés Maesoa Bane,Masc,40,branco,Doutorado,São Paulo,8,Desenvolvimento de Produtos,Analista Pleno,32
9452,Orlando Bernardo de Teixeira Ploigi,Masc,30,branco,Ensino Superior,Rio Grande do Sul,10,Operações,Analista Sênior,20
9453,Félix Meza de Pereira Júnior,Masc,23,pardo,Ensino Superior,Mato Grosso do Sul,3,Operações,Gerente,20
9454,Priscila de Fernandes Souto,Fem,50,branco,Ensino Superior,Mato Grosso,6,TI,Analista Pleno,44
9455,Heitor de Braga,Masc,30,pardo,Ensino Superior,Rio Grande do Sul,5,Vendas,Analista Júnior,25
9456,Manoel Altair Inifa da Silva,Masc,25,pardo,Doutorado,São Paulo,4,Recursos Humanos,Estagiário,21
9457,Max Giovanni Iava Wyclimmoeson Dutra,Masc,30,pardo,Mestrado,Amapá,5,Compras,Analista Júnior,25
9458,Eustáquio Laércio Gutierrez de Santana Ozinuoson,Masc,20,pardo,Pós graduação,Piauí,2,Operações,Analista Sênior,18
9459,Leopoldo Moacyr Pires dos Santos,Masc,27,branco,Mestrado,Paraná,6,Operações,Analista Sênior,21
9460,Nilton Rosa,Masc,40,pardo,Pós graduação,Ceará,6,Operações,Analista Júnior,34
9461,Juliano Batista dos Santos de Nogueira,Masc,53,pardo,Pós graduação,Paraná,8,Vendas,Analista Pleno,45
9462,Albano Kluhidui,Masc,38,pardo,Ensino Superior,Pernambuco,10,Compras,Analista Pleno,28
9464,Henrique de Lacerda da Lira Crezbeov,Masc,20,branco,Ensino Superior,Santa Catarina,5,Contabilidade,Analista Pleno,15
9465,Roberto Siskeru,Masc,30,branco,Ensino Superior,Rio Grande do Sul,5,Administrativo,Gerente,25
9466,Emílio dos Santos Neto,Masc,46,preto,Ensino Superior,Amapá,9,Operações,Analista Júnior,37
9467,Décio Adílson Reniã de Salvador Terceiro,Masc,42,branco,Mestrado,Amapá,3,Compras,Analista Pleno,39
9468,Luciana Patrícia de Farias dos Santos Jipena,Fem,27,branco,Doutorado,São Paulo,5,TI,Analista Sênior,22
9469,Ricardo Plínio de Sales,Masc,34,pardo,Mestrado,Rio de Janeiro,9,Recursos Humanos,Analista Júnior,25
9470,Wesley Laerte Greme,Masc,45,pardo,Ensino Superior,Sergipe,6,Recursos Humanos,Analista Pleno,39
9471,Túlio Abílio Evason de Barbosa,Masc,30,branco,Ensino Superior,Rio Grande do Norte,5,Contabilidade,Gerente,25
9472,Jonas Alberto Duque da Paraíba,Masc,40,branco,Ensino Superior,Maranhão,9,Administrativo,Estagiário,31
9473,Bóris Colosiov Torres,Masc,36,pardo,Pós graduação,São Paulo,5,Vendas,Analista Júnior,31
9474,Reinaldo Hohoha,Masc,30,branco,Doutorado,Roraima,5,Marketing,Analista Sênior,25
9475,Diogo Eustáquio de Barbosa,Masc,25,pardo,Doutorado,Rio Grande do Norte,7,Vendas,Gerente,18
9476,Mariana Rebeca Idapomo Schmidt Guerra,Fem,30,pardo,Ensino Superior,Rio Grande do Sul,5,Marketing,Analista Pleno,25
9477,Rogério Ofrerner de Cabral Neto,Masc,31,pardo,Ensino Médio,Amazonas,4,Contabilidade,Analista Júnior,27
9478,Yeda de Fraga,Fem,38,pardo,Ensino Superior,Acre,7,Compras,Analista Pleno,31
9479,Filipe dos Santos,Masc,22,branco,Ensino Superior,Sergipe,6,Marketing,Analista Júnior,16
9480,Nicolau de Siqueira Nizama,Masc,37,pardo,Pós graduação,Mato Grosso do Sul,7,Vendas,Estagiário,30
9481,Úrsula Samanta de Pacheco,Fem,44,pardo,Pós graduação,Distrito Federal,5,Desenvolvimento de Produtos,Analista Pleno,39
9482,Osvaldo Alberto de Queiroz Amjozufe Júnior,Masc,48,pardo,Doutorado,Distrito Federal,0,Contabilidade,Gerente,48
9483,Eduardo Tiago de Oliveira,Masc,49,pardo,Mestrado,Ceará,8,Operações,Analista Júnior,41
9484,Amarildo dos Santos de Guimarães,Masc,38,branco,Mestrado,Tocantins,5,Compras,Analista Júnior,33
9485,Mike Fabrício de Mello,Masc,30,pardo,Ensino Superior,Paraíba,5,Compras,Analista Pleno,25
9486,Oliver de Miranda,Masc,24,branco,Ensino Superior,Goiás,10,Recursos Humanos,Analista Júnior,14
9487,Abílio Eric Rodrigues de Arantes Júnior,Masc,25,branco,Ensino Superior,Roraima,4,Contabilidade,Analista Pleno,21
9488,Antônio Reinaldo Senisrirn da Mata,Masc,30,pardo,Mestrado,Rio de Janeiro,5,Administrativo,Analista Sênior,25
9489,Leo Ederson de Muniz Prates Gessagoly,Masc,25,pardo,Doutorado,Espírito Santo,0,Marketing,Analista Pleno,25
9490,Júlio Chiko de Oliveira,Masc,30,pardo,Mestrado,Piauí,6,Marketing,Analista Pleno,24
9491,Leo Jânio Kebiyo de Magalhães,Masc,28,preto,Ensino Superior,Roraima,9,Operações,Analista Pleno,19
9492,Mário de Albuquerque,Masc,18,branco,Ensino Superior,Tocantins,2,TI,Gerente,16
9493,Wesley Renato da Luz Franco,Masc,51,branco,Ensino Superior,Pernambuco,4,Compras,Analista Sênior,47
9494,Arthur Nilton Fortes Milani da Silva,Masc,38,branco,Ensino Superior,Santa Catarina,5,Operações,Analista Sênior,33
9495,Altino Benjamin de Santana Gomes,Masc,37,branco,Doutorado,Rio Grande do Sul,4,Recursos Humanos,Analista Júnior,33
9496,Catarina Márcia Duefeilã,Fem,25,branco,Mestrado,Pernambuco,7,Desenvolvimento de Produtos,Analista Júnior,18
9497,Fred Renato de Assunção Pasesson,Masc,40,pardo,Ensino Superior,Paraíba,7,Desenvolvimento de Produtos,Analista Júnior,33
9498,Mateus Toninho de Souza Gomes,Masc,23,preto,Ensino Superior,Bahia,4,Recursos Humanos,Analista Sênior,19
9499,Xerxes Elaboã Negrão Uefe,Masc,41,pardo,Ensino Superior,Sergipe,8,Operações,Analista Júnior,33
9500,Marcos de Bueno Venyin,Masc,30,pardo,Mestrado,Pará,10,Contabilidade,Analista Júnior,20
9501,Patrícia Maria de Moreira do Prado Moreno,Fem,26,branco,Mestrado,Sergipe,6,Operações,Analista Júnior,20
9502,Suzana de Assunção,Fem,19,branco,Ensino Superior,Minas Gerais,2,Recursos Humanos,Analista Júnior,17
9503,Wilson de Cabral da Silva,Masc,30,branco,Doutorado,Piauí,5,Desenvolvimento de Produtos,Analista Sênior,25
9504,Carlos Eduardo da Silva Freire,Masc,34,branco,Ensino Médio,Minas Gerais,9,Contabilidade,Gerente,25
9505,Flávio Aesmi Júnior,Masc,38,branco,Ensino Médio,São Paulo,9,Desenvolvimento de Produtos,Analista Júnior,29
9506,Washington de Madureira,Masc,32,branco,Pós graduação,Pernambuco,10,Compras,Analista Sênior,22
9507,Ana de Maia,Fem,25,branco,Ensino Superior,Rio Grande do Sul,5,Desenvolvimento de Produtos,Analista Pleno,20
9509,Simão Wesley Shyeproe de Barbosa Penedo,Masc,35,pardo,Ensino Superior,Mato Grosso,11,Compras,Estagiário,24
9510,Cleuza de Malta Schmidt,Fem,24,branco,Ensino Superior,Mato Grosso,8,Contabilidade,Gerente,16
9511,Jacinto Vleça Poraov Neto,Masc,34,pardo,Ensino Superior,Rio Grande do Sul,8,Desenvolvimento de Produtos,Analista Júnior,26
9512,Júlio Neanyer,Masc,27,branco,Mestrado,Paraíba,5,Recursos Humanos,Analista Pleno,22
9513,Soraya Ângela de Souza Zubohe Omve,Fem,30,pardo,Mestrado,Rio Grande do Sul,5,Compras,Analista Pleno,25
9514,Luke Fortes Werner,Masc,32,pardo,Pós graduação,Rio de Janeiro,5,Contabilidade,Analista Júnior,27
9515,Celso dos Santos da Silva,Masc,30,branco,Ensino Superior,Paraná,4,Vendas,Gerente,26
9517,Selena Tyaycernman,Fem,20,branco,Ensino Superior,Amapá,6,Compras,Analista Sênior,14
9518,Mirian Klein,Fem,30,pardo,Ensino Superior,Pernambuco,5,Vendas,Gerente,25
9519,Andréia Emeoman de Meireles,Fem,20,branco,Ensino Superior,Minas Gerais,0,Recursos Humanos,Gerente,20
9520,Suellen Rebopa Almei Gomes,Fem,33,pardo,Ensino Superior,Rio de Janeiro,3,Recursos Humanos,Gerente,30
9521,Caio Victor Eião Waropame,Masc,28,pardo,Ensino Superior,Santa Catarina,1,Compras,Analista Júnior,27
9522,Mara Marilúcia Elis,Fem,39,branco,Ensino Superior,São Paulo,3,Administrativo,Analista Júnior,36
9523,Zulmira Shicro de Souza,Fem,22,pardo,Ensino Superior,São Paulo,1,Compras,Analista Sênior,21
9524,Wagner Charles de Holanda,Masc,33,pardo,Ensino Superior,Distrito Federal,4,TI,Analista Júnior,29
9525,Fernanda Yolanda de Gimenes da Silva,Fem,22,pardo,Ensino Superior,Tocantins,7,Desenvolvimento de Produtos,Analista Pleno,15
9526,Maíra Júlia Bahona Pires,Fem,31,pardo,Ensino Superior,Mato Grosso do Sul,12,Marketing,Analista Júnior,19
9527,Hugo Felipe da Silva,Masc,33,branco,Pós graduação,Rio Grande do Sul,6,Compras,Gerente,27
9528,Michel de Alcântara Broio Ozin,Masc,34,pardo,Ensino Superior,Pernambuco,5,Recursos Humanos,Gerente,29
9529,Isac Márcio Penedo,Masc,38,pardo,Ensino Superior,Amapá,6,TI,Analista Pleno,32
9530,Paulínia Mirian da Silva,Fem,28,branco,Ensino Superior,Sergipe,4,Recursos Humanos,Analista Júnior,24
9531,Milton de Souza,Masc,34,branco,Pós graduação,Rio de Janeiro,7,TI,Analista Júnior,27
9532,Mário Moreno Júnior,Masc,30,pardo,Ensino Superior,São Paulo,5,Desenvolvimento de Produtos,Gerente,25
9533,Simão Zeca Inieyu,Masc,22,pardo,Pós graduação,Alagoas,5,Vendas,Analista Júnior,17
9534,Suely Ociman Preto,Fem,18,branco,Ensino Superior,Sergipe,1,Vendas,Analista Pleno,17
9535,Arthur Leonardo Portugal Frias de Souza Neto,Masc,43,pardo,Ensino Superior,Acre,8,Marketing,Analista Pleno,35
9536,João Wazu,Masc,37,branco,Mestrado,Ceará,8,Compras,Analista Sênior,29
9537,Adílson Idarnman Osym,Masc,45,pardo,Ensino Superior,Ceará,3,Recursos Humanos,Analista Júnior,42
9538,Jonathas da Paz de Nogueira,Masc,30,pardo,Ensino Médio,Ceará,5,Vendas,Gerente,25
9539,Ademar Quico da Lira Júnior,Masc,35,pardo,Ensino Superior,Amapá,8,Administrativo,Analista Júnior,27
9540,Matheus Ataba Cromeçuov,Masc,33,pardo,Ensino Superior,Piauí,9,TI,Analista Sênior,24
9541,Jeniffer Mourão de Martins,Fem,30,pardo,Mestrado,Mato Grosso,5,TI,Estagiário,25
9542,Antônio Penedo,Masc,23,pardo,Ensino Superior,Roraima,3,Contabilidade,Analista Júnior,20
9543,Fabrício Silvair Gomes,Masc,44,pardo,Mestrado,Minas Gerais,4,Vendas,Gerente,40
9544,Thiago Rafael Imdoa Júnior,Masc,29,branco,Ensino Superior,Minas Gerais,0,Contabilidade,Analista Júnior,29
9545,Cauê Aison,Masc,33,pardo,Mestrado,Roraima,2,Recursos Humanos,Analista Júnior,31
9546,Jonathas Arthur Ufraternão,Masc,35,pardo,Pós graduação,Rio Grande do Sul,5,Vendas,Analista Júnior,30
9547,Emanoel Avelino de Siqueira Unosppoz do Espírito Santo,Masc,31,branco,Ensino Superior,Minas Gerais,2,Recursos Humanos,Estagiário,29
9548,Osório Francisco dos Santos,Masc,38,preto,Ensino Superior,Paraíba,7,Desenvolvimento de Produtos,Gerente,31
9549,David Mariano da Cunha,Masc,46,pardo,Ensino Superior,Bahia,8,Compras,Analista Júnior,38
9550,Patrick Sandro do Piauí Zosuzu,Masc,20,pardo,Ensino Superior,Alagoas,0,Recursos Humanos,Analista Pleno,20
9551,Wagner de Castro Nunes Júnior,Masc,39,branco,Pós graduação,Rio de Janeiro,6,Recursos Humanos,Analista Pleno,33
9552,Luís de Siqueira,Masc,30,pardo,Ensino Superior,Rio de Janeiro,5,Contabilidade,Analista Júnior,25
9553,Eduardo de Godoy,Masc,54,pardo,Mestrado,Roraima,9,Compras,Analista Pleno,45
9554,Elisete Saneigu Valverde,Fem,29,preto,Ensino Superior,Minas Gerais,7,Vendas,Analista Júnior,22
9555,Ricardo Uribe Bryaman da Gama,Masc,25,branco,Mestrado,Maranhão,7,Administrativo,Analista Pleno,18
9556,Hamilton Ada,Masc,41,branco,Ensino Superior,Mato Grosso do Sul,7,Compras,Analista Pleno,34
9557,Sílvio da Silva de Rezende,Masc,30,branco,Ensino Superior,Rio Grande do Sul,5,Recursos Humanos,Gerente,25
9558,Jacinto da Paraíba,Masc,23,pardo,Ensino Superior,Paraná,1,TI,Analista Júnior,22
